"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DNAH17-AS1",10.001178169496,0.763368365655673,0.594508767842341,1.28403214039412,0.199130709857616,NA
"CYTH1",1076.97699065524,-0.0924581692811867,0.119664918578382,-0.772642227810695,0.439734145995739,0.74765697451751
"USP36",1902.8745719526,0.0880781951374304,0.134179422374199,0.656421033709612,0.511553260606219,0.794031153154692
"LOC124904067",52.4026144309903,0.202607138314286,0.302956355495787,0.66876675349068,0.503644277800973,0.789155626614156
"TIMP2",5838.41310674247,-0.382972683533046,0.128068696446537,-2.99036918590735,0.00278640449009493,0.0346345672736207
"LOC124904068",2.54884990136663,1.47001374661347,1.21032966826342,1.21455648420372,0.224535294348608,NA
"CEP295NL",3.75046177830745,0.411703803516282,0.991168748446313,0.415372058654634,0.677869557907484,NA
"LGALS3BP",21038.7037208508,0.0566605772080946,0.128324287128125,0.441542115496205,0.658820578978314,0.866872809933913
"CANT1",1729.44012844683,-0.00911060848492221,0.137843038164694,-0.066094077772988,0.947302925795961,0.984940701228187
"C1QTNF1-AS1",96.8010712890062,-0.685475151303627,0.235667703958793,-2.9086512058669,0.00362991592952431,0.0416612340123051
"C1QTNF1",982.99121417194,-0.135922537344207,0.16086010613529,-0.844973564980064,0.398125598691126,0.71604545409432
"ENGASE",618.517555323074,-0.183466702706423,0.1279065560428,-1.43438075719146,0.151463635902733,0.452949578115578
"RBFOX3",11.1842606084683,0.169836430727122,0.59416328525054,0.285841341838392,0.774999642336093,NA
"LOC124904070",150.366765161312,-0.325340872627548,0.194666292299065,-1.67127482002754,0.0946674076274542,0.351816690838582
"CBX2",1995.7266534439,0.0475031928970359,0.133856603617242,0.354881205807893,0.722678588863393,0.8923700765007
"CBX8",1054.10857035066,0.00782072253907775,0.151923652942771,0.0514779784950524,0.958944649196373,0.988271413587105
"LINC01977",3.68853147010592,-0.345442253298383,0.950575897520176,-0.363403126672535,0.716303766456379,NA
"CBX4",2388.09840029239,-0.391972501208313,0.135230461130582,-2.89855183463299,0.00374890335034142,0.0426764300850178
"LINC01979",13.0284651765217,-0.232044089829107,0.53133341330508,-0.436720304084985,0.662314202390559,NA
"LINC01978",2.5555861292341,-1.06844001172054,1.1951204767179,-0.894001929123275,0.371320858995887,NA
"TBC1D16",1403.65795429968,0.0428113083746502,0.140854445438331,0.30394005841579,0.761173558353775,0.908951450904118
"SGSH",902.997145948226,0.0337060862730101,0.131839315959877,0.25566035463403,0.79821311036445,0.924849782926662
"SLC26A11",755.831834389831,0.00904445868935717,0.14925822802163,0.0605960475964276,0.951680921302747,0.986257563772224
"RNF213",7147.52779867065,0.490097803163736,0.11162112892022,4.39072609195725,1.12972778732562e-05,0.000439964267392228
"RNF213-AS1",2.96263986085669,0.0494733123765656,1.118838411273,0.0442184607518753,0.964730266893166,NA
"ENDOV",372.088665309511,-0.0140531985721498,0.150817693973131,-0.0931800387735239,0.925760532137889,0.978501759057308
"NPTX1",11738.7757002724,-0.339160656031088,0.127025653690663,-2.67001700976894,0.00758474045088177,0.071147240963193
"RPTOR",3274.46537539153,-0.105176228556426,0.130822938853332,-0.803958613667445,0.421420877149373,0.733977974633163
"LOC101928855",1.98241497029055,1.58233583536238,1.40457763617348,1.1265563359482,0.25993010907606,NA
"LOC124904076",28.8973398371672,0.596950516066809,0.367625403691155,1.62380104876624,0.104418276170856,0.372033681849568
"LOC124904075",32.6592114672647,-0.0640148931815343,0.401868856453765,-0.159292993605985,0.873438040572501,0.955762406956662
"LOC400627",3.47710012422933,0.893751549374254,1.12737892422917,0.792769431968355,0.427912169179554,NA
"CHMP6",279.932783827213,-0.018302521422825,0.213203889158807,-0.0858451573985698,0.931589508536068,0.980913443730578
"LOC124904077",109.030876323592,-0.00353599139370719,0.205972963591044,-0.0171672598775044,0.98630318117165,0.994786992655398
"LOC124904078",2.27763141639087,0.345872021866902,1.24936930914581,0.27683729649432,0.78190504147465,NA
"BAIAP2-DT",248.040342802183,0.0706300520139556,0.166159654003553,0.425073417716947,0.670783155253529,0.872281503080723
"BAIAP2",635.102226652532,-0.268060920344747,0.154748896371445,-1.73223154820644,0.0832323440627988,0.326249934075652
"AATK",71.4268993849175,-1.44808878879151,0.262681277319527,-5.51272174236478,3.53326609066131e-08,3.0864551496131e-06
"LOC124904079",3.32544129609572,-0.673780201924495,1.01947554937469,-0.660908643015291,0.508670902923822,NA
"LOC124904080",8.03091099015813,-0.900881325395467,0.681583095420632,-1.32174834066197,0.186251965693659,NA
"PVALEF",2.47662829075595,-0.189801359766674,1.31286594116254,-0.144570251855727,0.885050186016549,NA
"CEP131",576.78579388866,-0.139842998839086,0.138825263301092,-1.00733105426054,0.313775711285674,0.645881962405906
"TEPSIN",160.25900596719,-0.109278192928053,0.192459335111433,-0.567798869640598,0.5701715474584,0.824353644083234
"TEPSIN-AS1",11.3048338569624,0.0664685595878943,0.561187489556146,0.118442696647542,0.905716896819196,NA
"LOC124904081",9.8650894702945,0.316898623891717,0.603739865855205,0.524892659594088,0.599657812497184,NA
"NDUFAF8",920.285994799198,-0.230202215951832,0.126900110077367,-1.81404268137737,0.0696711549716417,0.293266370681136
"SLC38A10",4532.15970455421,-0.0128305832940366,0.136924548035872,-0.0937055004240373,0.925343100799895,0.978501759057308
"LOC124904082",8.01329045435724,-0.00360783204944087,0.698403476854498,-0.00516582773283144,0.995878284140079,NA
"LINC00482",132.2390415074,0.0722449596310258,0.209086760761673,0.345526227331887,0.729698796429781,0.896813010287271
"TMEM105",31.8801840449026,0.274916733493577,0.346016302369889,0.794519598095966,0.4268930043417,0.738230286171879
"RENO1",51.7174846387916,-0.337478284743709,0.280713310761843,-1.20221689462395,0.229279505310925,0.556540436208676
"BAHCC1",132.739063695948,-0.358310531720955,0.193308952397911,-1.85356408627885,0.0638015496234487,0.278505656945794
"ACTG1",2.26483199858766,-1.93169233430954,1.35008538335566,-1.43079271735265,0.152489630908854,NA
"FSCN2",35.8514043696979,-0.0905732480594234,0.327944748358586,-0.276184474710318,0.782406381051318,0.91891566465436
"FAAP100",828.380518865399,-0.519303004045146,0.133554423648431,-3.88832499784628,0.000100938410005557,0.00262878728666647
"LOC124904085",15.6308601694705,-0.343672533996616,0.518333473510422,-0.663033648336635,0.507309004059998,0.79126253319052
"NPLOC4",3759.82334275998,-0.0657774294170625,0.137153328325526,-0.479590471628535,0.631518622962232,0.854275266223751
"TSPAN10",148.02520922139,-0.607297293743655,0.222154783772414,-2.73366741616421,0.0062633273375703,0.0617876846089996
"PDE6G",9.25314581525632,-1.14415397220916,0.649144928834283,-1.76255551170029,0.077975486032563,NA
"OXLD1",1331.93648032514,-0.0781191341673801,0.143977310416532,-0.542579479651194,0.587419370724085,0.83435484539916
"CCDC137",1318.35711769921,0.151286563217422,0.133719525612844,1.13137226986162,0.257898437888077,0.589944435387182
"ARL16",435.25078574624,-0.0997418526062508,0.141214441728288,-0.706314817277436,0.47999238088083,0.775970204228244
"HGS",4018.73337760273,0.0386351127466151,0.122404077377192,0.315635831538193,0.752278937333925,0.905889024767705
"MRPL12",3596.91617524484,0.0114912311564247,0.145375809639193,0.0790450019500815,0.936996828638375,0.982848635037752
"SLC25A10",2181.15143300594,-0.540796859257762,0.142867496336276,-3.78530367736588,0.000153520991515802,0.00367642783226666
"LOC105371929",11.5428462337292,-0.850646156511248,0.581128834305366,-1.46378239436018,0.143253414325626,NA
"P4HB",28103.2208246276,0.275209462775052,0.141611280349834,1.94341483316287,0.0519660564851004,0.246006104993204
"LOC124904086",31.2834875804342,0.404108430878797,0.351646328091114,1.14918996331476,0.250477658547102,0.582006939282344
"ARHGDIA",4950.19360876557,-0.213981178231304,0.136640492300343,-1.5660158612497,0.117344903943396,0.39743714235433
"ALYREF",1612.03826423167,-0.110767182501933,0.133100338611353,-0.832208119510261,0.405291481606473,0.722221496972351
"ANAPC11",1044.24553566798,-0.173337654045907,0.139314652370662,-1.24421696566936,0.213419721316728,0.536293552444216
"PCYT2",680.163925406862,-0.54073554279974,0.180915896779999,-2.98887799482483,0.00280003915228272,0.0347696865711396
"SIRT7",745.209237835531,-0.363047747160426,0.140270778979078,-2.58819227926706,0.00964811080892985,0.0839396443913155
"MAFG",1231.13281804218,-0.152377960311471,0.117374665664998,-1.29821848222663,0.194212268836667,0.511408023800802
"MILIP",35.8479471049001,-0.615918357741137,0.336312161137745,-1.83138889672465,0.0670425173833192,0.287139198557975
"PYCR1",3188.55987494886,-0.117502552012818,0.141699124151554,-0.829239790410726,0.406968733356183,0.723786139637669
"MYADML2",4.01939837548582,0.842561842452205,0.977816222979976,0.861677094990742,0.38886523333942,NA
"NOTUM",41.7709959733135,-0.760923628202308,0.308171711296411,-2.46915469626095,0.0135432656475443,0.105443082494353
"ASPSCR1",827.616307615648,-0.378367776243937,0.138028661728586,-2.74122614466802,0.00612103624089556,0.0607228035285688
"CENPX",1415.65456789599,-0.424763212089685,0.118945856700369,-3.57106353994057,0.000355534623679401,0.00733159021518554
"LRRC45",856.504975146732,-0.363274029538141,0.134643141107277,-2.69805076256132,0.00697468042608974,0.0670240680517821
"RAC3",121.900556569158,-0.603290151563397,0.209982533423393,-2.87304920903573,0.00406530788783194,0.0451744769620477
"DCXR",846.096825366301,-0.331271159187977,0.156850508764814,-2.11201839124854,0.0346848718740275,0.193997778258511
"RFNG",616.174615284657,-0.191417183212995,0.139177022551235,-1.37535046880694,0.169022816953088,0.478967788793173
"GPS1",3926.90519963407,-0.19535050616564,0.1358108118973,-1.43840172543379,0.15032010335825,0.451067886484598
"DUS1L",2889.25104029488,0.349838881823319,0.137186122908572,2.55010400765149,0.0107690786336445,0.0899766513503534
"FASN",23766.1498172994,-0.0577538863375329,0.141240768396461,-0.408903795931061,0.682610263218883,0.876547286461638
"CCDC57",1049.82641090421,-0.0572259703644839,0.125454737846675,-0.456148339606136,0.648283311293157,0.861553708654463
"SLC16A3",15009.0961646237,-0.234206826603099,0.133652956174192,-1.7523505151495,0.0797135548494103,0.317147385590298
"MIR6787",2.57268664275485,0.935360567447444,1.26483681661773,0.73951086429368,0.45959684510182,NA
"CSNK1D",4138.01987233141,0.0970395815484629,0.125031752190867,0.776119504430582,0.437678428384225,0.745808310843291
"LOC124904089",40.6442958476759,-0.736993312593307,0.316234409570027,-2.3305285265932,0.0197782341118919,0.134177800801544
"LINC01970",31.5362701896712,0.316051886170954,0.345942432101986,0.913596763052703,0.360928767906127,0.685508526572727
"CD7",19.2872757153965,-0.34834597025193,0.455948069774514,-0.764003607744632,0.444865092654272,0.749927365384359
"SECTM1",1647.87381644046,0.238775358272582,0.175563276675812,1.36005298370852,0.173813157825901,0.484251542035883
"TEX19",32.4653765952513,0.663219246871047,0.356701573568228,1.85931124507414,0.0629830339873584,0.276146247656668
"LOC124904092",4.39815546493427,-0.419760685304138,1.02304519701902,-0.410305122908791,0.681582134572487,NA
"OGFOD3",256.865891025483,-0.134567157751009,0.163186088592219,-0.824623954847492,0.409585117092506,0.725714585473287
"LOC124904090",6.37988761276044,-0.299518827452458,0.746504367612212,-0.401228499721317,0.688251899760014,NA
"HEXD",431.784665328574,0.109068577815275,0.142453756776216,0.765641989958983,0.443889352589952,0.749456865089403
"CYBC1",1635.09165331532,0.0449391117729406,0.131008377051513,0.34302471936791,0.731579863774653,0.897450477362546
"NARF-AS2",41.1861571296893,0.354652290825274,0.328281917543013,1.08032843684973,0.279995950888907,0.615814652496216
"NARF",1284.37586893095,0.281565754027657,0.128588475505961,2.18966554288611,0.028548501786408,0.171086995698536
"FOXK2",1737.6067141009,0.229059437681172,0.128922282046588,1.77672496984188,0.0756135018961342,0.306912777081746
"FOXK2-AS1",12.2774984767489,-0.0570179689730805,0.536484152389471,-0.106280807586069,0.915359558663654,NA
"WDR45B",2743.39784840902,-0.0271541139871925,0.115351884168833,-0.235402431289712,0.813896399195586,0.9310551481589
"RAB40B",177.531055285896,-0.412405994944355,0.173354406985593,-2.37897612247394,0.0173608004845323,0.124221563876525
"FN3KRP",893.198106163462,-0.283268695938022,0.134403354453299,-2.10760138458039,0.035065483725251,0.195486143655789
"FN3K",48.5079307527713,0.031867851993403,0.293775174119893,0.108477008272991,0.913617317619859,0.973025039680375
"TBCD",913.07135406264,-0.236420707227812,0.140574922237998,-1.68181282595728,0.0926051408293485,0.346993871057141
"QTGAL",23.2682690882057,-0.195974695626801,0.405919823807831,-0.482791635521546,0.629243690501287,0.85321293336377
"METRNL",309.372281387066,0.209570374735184,0.175985004626492,1.19084222647249,0.233715528383952,0.561265298117933
"ROCK1P1",9.00660444726283,0.471149065921627,0.650603669154703,0.724172162345422,0.468960046558461,NA
"USP14",2090.8919044018,0.0478727255696743,0.113568059727741,0.421533357921588,0.673365657929049,0.872908675330222
"THOC1",589.273025420069,0.336777381479406,0.202837199016075,1.66033342558983,0.0968473949556871,0.355866596089096
"TYMSOS",22.9601237916136,-0.894260725606315,0.427739980207835,-2.09066434512809,0.0365581632989498,0.200202497230078
"TYMS",166.411843171735,-0.109417587874727,0.183202197798511,-0.597250410691395,0.550340207185897,0.814282604044774
"ENOSF1",1228.20595083097,0.0108261358782007,0.120218718077651,0.0900536626185614,0.928244571414262,0.979519377412395
"YES1",1317.26390733344,0.326333869444195,0.166482893629009,1.96016456904814,0.0499765582572299,0.241048744753717
"LOC105371953",21.8455909688836,-0.284714312271275,0.425971665078644,-0.668387913122601,0.503886008850537,0.78916051172287
"LINC00470",58.1932052784774,0.38175480351168,0.264714925397731,1.44213554614685,0.149264139004197,0.449044488637415
"LOC105371954",17.4866695146674,0.270137594709044,0.459726656381853,0.587604810291151,0.556797581542522,0.818028121726628
"METTL4",230.084582423596,-0.145231243668275,0.216739489299562,-0.67007283323228,0.502811362011392,0.788931535829026
"NDC80",599.214746457767,0.294107876284057,0.184560681619382,1.59355651324801,0.111035401106308,0.384820093851925
"CBX3P2",25.6412440322437,0.314288294893947,0.390872972926517,0.804067604216352,0.421357932781999,0.733977974633163
"SMCHD1",1304.14900243071,0.396949680656164,0.203059393731323,1.95484519756513,0.0506013445970585,0.242666532095463
"LPIN2",937.157246896603,0.0531525632813779,0.120332910281496,0.44171260511391,0.658697187051634,0.866801121029659
"CHORDC1P4",2.1269383696882,0.176449251346977,1.23708761222989,0.142632784939881,0.886580203561363,NA
"MYOM1",118.347964516785,0.549320345812031,0.206124511804447,2.66499282886442,0.00769899645122113,0.0718439735607645
"MYL12A",1094.82503117793,0.0224649142965039,0.129235298623038,0.173829553812779,0.861999417388402,0.951498095969404
"MYL12-AS1",11.2607905905363,-1.04657559466624,0.583933404069121,-1.79228587947395,0.0730871840196481,NA
"MYL12B",3637.73368158894,0.0632321568346161,0.138052615036942,0.458029402903346,0.646931317193848,0.861553708654463
"LINC01895",108.765537937178,0.23725605501042,0.20922363403881,1.13398305167766,0.256801657345461,0.58876505773702
"TGIF1",3253.76715904818,0.267693349773246,0.124708062149431,2.1465600953087,0.0318283196607888,0.184077440465776
"LOC124904237",11.5330938175619,-0.0342008410318085,0.561126778116455,-0.060950292100853,0.951398796561426,NA
"GAPLINC",4.83010639738789,1.00332701238477,0.914965521777003,1.0965735740907,0.272827844626409,NA
"DLGAP1-AS1",214.151139470545,0.296751930015796,0.167241672209125,1.77438987601563,0.0759986833019302,0.307589265526055
"DLGAP1-AS2",46.9960879585588,0.0595886143485318,0.297987976229777,0.19996986154429,0.841504152038655,0.941967621436751
"DLGAP1-AS6",24.0284382381906,0.115721165006489,0.397208548524393,0.291336038553013,0.770794327462232,0.914096525421647
"LINC00526",25.7208833688419,0.37589078056719,0.378153368797922,0.994016744481412,0.320214715550634,0.652098478780334
"LINC00667",287.401912520536,0.320223567432906,0.167903051395121,1.90719325689522,0.0564955663730366,0.257703535140587
"ZBTB14",220.175230161864,-0.0839263900731529,0.163343130561183,-0.513804221731361,0.60738887601387,0.842840007874073
"EPB41L3",9.16206757239871,1.25697082058428,0.655081995055115,1.91879921913977,0.0550097487285287,NA
"ARHGAP28",220.919891482938,-0.275202094968258,0.217698926401069,-1.26414079994704,0.20617949470252,0.5288631325006
"LINC00668",35.6233528476218,-0.173270230765661,0.327393634480371,-0.52924129401804,0.596638074264924,0.837850987491071
"LAMA1",2368.04395093443,0.539661311197671,0.130086169405508,4.14849106299243,3.34673909677956e-05,0.0010794520794459
"LOC101927188",6.50923049910602,0.478177892325642,0.76478425151623,0.625245474625851,0.531809960075349,NA
"PTPRM",1302.10272647013,0.0606394960589681,0.129193810884105,0.469368429060164,0.638806310781135,0.858131629999562
"LOC124904241",11.28026633712,-0.180766195548522,0.554249474920216,-0.326145903114375,0.744313968427982,NA
"RAB12",279.35963785928,0.122073988058741,0.161106272389966,0.757723372577663,0.448616603896635,0.752018691420012
"RAB12-AS1",2.89975277318064,-0.743891550760566,1.08036337493997,-0.688556802290615,0.49110221316178,NA
"MTCL1",502.321057374828,-0.00493755332455126,0.135768350869785,-0.0363674839748687,0.970989341048837,0.990511027999926
"NDUFV2",1168.23371512133,-0.0430197243261658,0.131320917475016,-0.327592322330146,0.743219927781978,0.90189450245145
"NDUFV2-AS1",10.819396117342,-0.329353321670979,0.570687319502396,-0.57711694375504,0.563860459025845,NA
"ANKRD12",157.906271746637,0.365703379261054,0.571742004682195,0.639630071371669,0.522413127527102,0.800682190310265
"TWSG1",294.668134912018,-0.160471152917726,0.154812717007646,-1.03655020091017,0.299945532083772,0.631784133972165
"RALBP1",982.791200392649,0.133755201334855,0.126605050428152,1.05647603221611,0.290750785330417,0.623347491470478
"PPP4R1",1241.50938725068,0.329958356601609,0.119959578472286,2.75057949355698,0.00594899554224973,0.0592459394423618
"LOC124904244",4.11771197335612,1.36821637019595,0.960541949401297,1.42442125619683,0.154324564650877,NA
"RAB31",3003.98487020083,0.0883394773449699,0.113072172662866,0.781266294478669,0.434645889677344,0.74396661399528
"TXNDC2",3.5840933164346,-0.277617624213946,1.04678916167111,-0.265208730066285,0.790848670016277,NA
"LOC124904245",6.28844801568757,-0.622979522585644,0.752088406318925,-0.828332836075482,0.407482031761038,NA
"VAPA",2487.76883874251,0.138016285007653,0.112546139849074,1.2263084739533,0.220082613678618,0.544107546671253
"NAPG",302.07113821568,-0.0854144948104206,0.17156403695439,-0.49785780473986,0.618584269748371,0.848639058693943
"PIEZO2",2163.61866740615,-0.50704571676545,0.120891062095372,-4.1942365959647,2.7379209571901e-05,0.000908715243284808
"LOC124904249",13.4792189829408,0.368810681855038,0.507423917925726,0.726829518329925,0.467330397954809,NA
"GNAL",307.780108690674,-0.371187201558913,0.157571711063565,-2.3556715799651,0.0184892561416339,0.128922590357878
"CHMP1B",1662.90736136538,0.092454638424687,0.114220096431842,0.809442832854348,0.418260473013313,0.73191012679519
"LOC124904251",25.9529152905876,0.0186922260441911,0.390841864252043,0.0478255472452078,0.96185527609133,0.988630830532173
"LOC124904252",10.9620558590859,0.383885973778643,0.563357827844767,0.681424762033168,0.495602758974692,NA
"MPPE1",316.729812579603,0.0141056313868345,0.148762053215936,0.0948200907549953,0.924457728655348,0.97811033465856
"LOC101927511",11.8934221207846,0.343806354847121,0.603076700963759,0.57008727794938,0.568618503415874,NA
"IMPA2",4099.17130719363,-0.265776326697973,0.120986747242682,-2.19673916982713,0.0280390796921924,0.169159140206638
"TUBB6",3062.12376597388,-0.0885223956964008,0.126818434319619,-0.698024669452226,0.485161766378052,0.779697368768708
"AFG3L2",739.319391277418,0.197108173987109,0.128890547252367,1.52926788029826,0.126198048798012,0.412727109438435
"LOC107985154",3.81690996432619,-0.0105470613340429,1.00080255932169,-0.0105386034795828,0.991591566634639,NA
"PRELID3A",57.8419446089729,-0.104201515985688,0.289975026602627,-0.359346517548501,0.719335879054649,0.891624296683761
"LOC105371998",5.28536271683104,0.274893965995721,0.854562755717478,0.32167791558494,0.747696710114159,NA
"SPIRE1",373.871859941949,0.118513089751319,0.154346772459373,0.76783652721027,0.442584310589941,0.749262386834495
"PSMG2",634.271127646461,-0.227286970147749,0.136119056961103,-1.66976597709385,0.0949656743067243,0.352589497374346
"CEP76",180.360167646078,0.0400291540333943,0.18648387878135,0.214652088400242,0.830038579693803,0.937010718614176
"PTPN2",436.923409368281,0.286579361219245,0.13979068560508,2.0500604884996,0.0403585284653767,0.211177175360222
"SEH1L",439.498196897468,0.0460807682934214,0.148228741411242,0.310876067992617,0.75589483861906,0.906805917145543
"CEP192",591.305951426254,0.0621517453974258,0.187454303055659,0.331556781489149,0.740223958498828,0.90083745781912
"LDLRAD4",8.44888475440412,0.560591202454135,0.665365251603712,0.842531528514538,0.399490499425505,NA
"FAM210A",451.958774791024,0.0328016124420279,0.143779970550453,0.228137565451215,0.819539297009435,0.932939802450831
"RNMT",877.064675026609,0.271236403616184,0.189294577304011,1.43287994552836,0.151892149343133,0.45358397737147
"ZNF519",56.8467998076266,-0.324486783634985,0.320687848744169,-1.01184620778646,0.311611592499135,0.643854283321995
"ROCK1",773.226126540981,0.245800088177139,0.189661006586969,1.29599696110665,0.194976531856184,0.512776457081108
"GREB1L",363.260153937526,0.00374587551823882,0.149228566564269,0.0251015982025504,0.979973925403789,0.992894808600406
"ESCO1",319.449212750564,0.0280962294258647,0.433519018061324,0.0648096813641756,0.948325533044385,0.985057444777132
"SNRPD1",932.148551791105,0.184697489259484,0.141301807809688,1.30711342000835,0.191174194170878,0.507016695862425
"ABHD3",454.227135530372,-0.243688747475145,0.13801526470367,-1.76566518202436,0.0774520374353724,0.311666403998576
"MIB1",697.570445668065,0.0411008344524328,0.171605348976745,0.239507886540311,0.810711781826013,0.929839777594221
"GATA6-AS1",17.7438129741503,0.140252896617973,0.452899922289733,0.3096774579004,0.756806246628122,0.907021324144074
"GATA6",347.660214002933,0.0657401115741328,0.169733737429726,0.387313168080983,0.69852437812991,0.883952155253565
"LOC105372019",2.93836202555047,-0.0889594465213749,1.05387682771748,-0.0844116164068677,0.932729171693366,NA
"LOC124904264",3.24746104265411,-1.63731394231445,1.11595972449903,-1.46718013775045,0.142327058603236,NA
"RBBP8",786.484996730988,0.0010368556635559,0.189003021138808,0.00548592111019439,0.995622890199499,0.998321270292507
"CABLES1",666.58776323926,-0.221583069553853,0.136168110741527,-1.62727578687245,0.103678538007908,0.370714135759373
"SLC35D4",161.625829678477,-0.262952302058514,0.205128122726077,-1.28189298748497,0.199880188254004,0.519911680737617
"RIOK3",849.302330560597,0.0591386264033638,0.162350840745406,0.364264368030611,0.715660604923135,0.891062522219981
"RMC1",234.352526201791,-0.0555267878230807,0.165833824819566,-0.334833909086377,0.737750379753771,0.899809615636944
"NPC1",1757.04901821575,0.544108765956028,0.153254526087042,3.55036017433507,0.000384704434566589,0.00773913998489952
"ANKRD29",215.408880451181,-0.0490843782122353,0.182390866003289,-0.269116427197348,0.787840089536096,0.921514999371492
"LAMA3",1263.29691719643,0.283282597476553,0.135299201278362,2.09374922246387,0.0362823256270216,0.199211217245675
"LINC02958",58.3759618833265,0.8858427047908,0.300384328743727,2.94903102467292,0.00318771973514497,0.0382617619736532
"TTC39C",857.9161611199,-0.289049459115541,0.13139050412845,-2.1999265550649,0.0278121063063361,0.168578913652202
"TTC39C-AS1",13.8390253173675,-0.167928188076649,0.502738658983665,-0.334026805131978,0.738359331644363,NA
"CABYR",25.3493364063974,-0.0414741963231588,0.390587592274027,-0.106184111178989,0.915436277113552,0.973375041622699
"OSBPL1A",815.263513730881,-0.144915991996876,0.132404027813,-1.0944983652729,0.273736463945454,0.608594154098233
"LOC124904268",4.64499568103555,-0.612440355888206,0.952066039053984,-0.643275078372457,0.520045624310427,NA
"IMPACT",282.965045799795,0.0610319315552952,0.171059439787502,0.356787860588763,0.721250624810654,0.891774301631303
"ZNF521",174.911972196693,0.37455403045944,0.188748142045927,1.9844117478428,0.0472099574525989,0.233224672475661
"SS18",1096.81867145917,-0.227122952525649,0.139530478161623,-1.62776588683774,0.103574536436601,0.370552910601188
"TAF4B",132.865522388881,-0.057681174772433,0.203456977655652,-0.283505512748044,0.776789356383874,0.916951995224354
"KCTD1",301.816454197611,-0.438738378740173,0.170157079991425,-2.57843152199299,0.00992499691358945,0.0852577492508039
"LOC124904272",1.99871984326557,0.944081287616867,1.49728059088124,0.630530638924011,0.528347463290717,NA
"LOC124904344",21.3456687073384,-0.328304932100001,0.413431576020556,-0.794097381869249,0.427138741677388,0.73835072578808
"DSC2",758.616026441717,0.460704746985344,0.132577777754217,3.47497714013154,0.000510896886441833,0.00956387422984105
"DSG2",2118.38950041831,0.254037460090595,0.136751352590677,1.85765957906814,0.0632173720232939,0.27678779069997
"DSG2-AS1",5.05222746396589,0.179748344122207,0.915701772144485,0.196295725955901,0.844378706510542,NA
"B4GALT6",18.2870187482444,-0.623068343138236,0.458063567357225,-1.36022243972163,0.173759543584295,0.484242232049306
"TRAPPC8",493.740777504316,0.224302004699367,0.186749368803274,1.20108574468946,0.229717942148495,0.55676724360037
"RNF125",243.390521012727,0.352943345823461,0.17638279373335,2.00100779873704,0.0453915494581222,0.227301075093041
"RNF138",367.802236573655,0.36052675482768,0.152669686258626,2.36148225402743,0.0182020430583989,0.127556267204234
"GAREM1",150.164545778781,-0.156438816620202,0.207007223321997,-0.755716704517427,0.449819066510775,0.753403767562622
"DTNA",94.184077296564,0.0888965964030308,0.280014979894684,0.317470859724953,0.75088634729197,0.905165247971796
"MAPRE2",147.771019671267,-0.541057253523017,0.187564084431025,-2.88465275835889,0.00391845602465761,0.0440091592269358
"ZNF397",183.717205482081,0.235910149942631,0.236440228682502,0.997758085657314,0.318396679325911,0.650497292389253
"ZSCAN30",223.836340451489,0.729128046479359,0.178660552839389,4.08108020988174,4.48268810041286e-05,0.00135874056903839
"ZNF271P",175.736740376247,0.65546986687012,0.237831235326445,2.75602935825662,0.0058507745245544,0.0585496362325933
"ZNF24",999.590479560608,0.144627433570779,0.139514513411473,1.0366479446065,0.299899960309589,0.631784133972165
"INO80C",175.838337511799,-0.497943183241829,0.17654125982978,-2.82054848663674,0.00479416278253294,0.0506771207071276
"GALNT1",800.818746482936,-0.364874344278006,0.180132294875647,-2.02559093875917,0.0428067208644111,0.219245008857259
"LOC105372064",9.59103776808242,-0.550526339842024,0.72041895897335,-0.764175252448332,0.444762812160051,NA
"RMP24",213.959053989351,0.202824006276599,0.178397855068093,1.13691953414565,0.255571925224811,0.588315546944865
"RPRD1A",1096.3093927567,-0.103209146666396,0.125723124488829,-0.820924130592748,0.411689485167625,0.727133113440544
"SLC39A6",2156.61975762644,0.657390712213462,0.127026454480405,5.17522680533344,2.27634287018675e-07,1.45350847533396e-05
"ELP2",1545.08107201068,0.165522895107419,0.143010371051755,1.15741882137707,0.247101288033409,0.578429881250565
"COSMOC",4.21922186904624,0.00763272605393267,0.93955819855802,0.0081237395039998,0.993518264967692,NA
"MOCOS",1487.43691173334,0.151822508986475,0.126793007672701,1.19740442925989,0.231148958099787,0.558275174192375
"LOC124904286",33.6620585891501,-0.148440935339878,0.329438735289895,-0.450587376160411,0.652286966682943,0.863605699811045
"FHOD3",17.2653261117545,-0.211119979510564,0.493407564176721,-0.427881521968213,0.668737380696237,0.871431618999345
"TPGS2",1015.25827081269,-0.66300718053052,0.124205048680122,-5.33800507770042,9.39748278927706e-08,6.95358447095977e-06
"KIAA1328",72.5972787604325,-0.148872782949744,0.250774203154132,-0.593652700625841,0.552744424890428,0.815201171592187
"LOC124904287",3.59977590071501,1.04578735729236,0.989373293501297,1.05701999858053,0.290502460452715,NA
"CELF4",2.72250761602516,0.193993878379728,1.16879659421143,0.165977450088835,0.868174696234464,NA
"MIR924HG",56.0421549018928,0.509704701930388,0.277447183970418,1.83712335672772,0.0661916868377309,0.28475555018188
"LOC101927857",1.71512150337655,1.29421773055721,1.48504516675519,0.871500584312233,0.383480886962007,NA
